system:index,Area_ha,Area_m2,Aspect,Data_Source,Delta_VH,Delta_VV,Elevation,Event_Date,GroundTruth_Type,Landslide_Label,Latitude,Location,Longitude,Rainfall_Jan_18_23_2026,Rainfall_Jan_1_23_2026,SAR_Change,Slope,VH_After,VH_Before,VV_After,VV_Before,count,.geo
+1600407+371878,26.591213054319024,265912.13054319023,232.13577096543972,"Sentinel-1 SAR, SRTM DEM, CHIRPS Rainfall",0.7400593924167189,0.5967520195906316,1079.9940387481372,2026-01-24,BPBD/BNPB/manual validation required,1.0,-6.807771604592528,Pasirlangu - Cisarua - Bandung Barat,107.5372870302856,48.0341272354126,170.90988636016846,4.7614572002584294,24.129730372421786,-14.17071575814336,-14.91077515056006,-8.390696740792613,-8.987448760383232,671,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[107.53872579601955,-6.809185758591333],[107.53872579601955,-6.809006095534507],[107.53890545907637,-6.809006095534507],[107.53890545907637,-6.808646769420868],[107.53962411130368,-6.808646769420868],[107.53962411130368,-6.808467106364041],[107.53980377436051,-6.808467106364041],[107.53980377436051,-6.807928117193576],[107.53962411130368,-6.807928117193576],[107.53962411130368,-6.80774845413675],[107.53926478519003,-6.80774845413675],[107.53926478519003,-6.807928117193576],[107.53872579601955,-6.807928117193576],[107.53872579601955,-6.808107780250388],[107.5383664699059,-6.808107780250388],[107.5383664699059,-6.808287443307215],[107.53800714379224,-6.808287443307215],[107.53800714379224,-6.808467106364041],[107.53782748073542,-6.808467106364041],[107.53782748073542,-6.80774845413675],[107.53800714379224,-6.80774845413675],[107.53800714379224,-6.807568791079923],[107.5383664699059,-6.807568791079923],[107.5383664699059,-6.80774845413675],[107.53854613296272,-6.80774845413675],[107.53854613296272,-6.807568791079923],[107.53890545907637,-6.807568791079923],[107.53890545907637,-6.807389128023097],[107.5390851221332,-6.807389128023097],[107.5390851221332,-6.807029801909444],[107.53926478519003,-6.807029801909444],[107.53926478519003,-6.80720946496627],[107.53944444824685,-6.80720946496627],[107.53944444824685,-6.807029801909444],[107.53962411130368,-6.807029801909444],[107.53962411130368,-6.8068501388526315],[107.53980377436051,-6.8068501388526315],[107.53980377436051,-6.805772160511687],[107.53962411130368,-6.805772160511687],[107.53962411130368,-6.805233171341207],[107.53944444824685,-6.805233171341207],[107.53944444824685,-6.805053508284381],[107.53926478519003,-6.805053508284381],[107.53926478519003,-6.8048738452275686],[107.5390851221332,-6.8048738452275686],[107.5390851221332,-6.805053508284381],[107.53890545907637,-6.805053508284381],[107.53890545907637,-6.8048738452275686],[107.53872579601955,-6.8048738452275686],[107.53872579601955,-6.804694182170742],[107.53890545907637,-6.804694182170742],[107.53890545907637,-6.804334856057089],[107.53872579601955,-6.804334856057089],[107.53872579601955,-6.803795866886624],[107.53890545907637,-6.803795866886624],[107.53890545907637,-6.80397552994345],[107.5390851221332,-6.80397552994345],[107.5390851221332,-6.804155193000263],[107.53962411130368,-6.804155193000263],[107.53962411130368,-6.80397552994345],[107.53980377436051,-6.80397552994345],[107.53980377436051,-6.803795866886624],[107.53998343741733,-6.803795866886624],[107.53998343741733,-6.803616203829797],[107.53980377436051,-6.803616203829797],[107.53980377436051,-6.803436540772971],[107.53962411130368,-6.803436540772971],[107.53962411130368,-6.803256877716144],[107.53944444824685,-6.803256877716144],[107.53944444824685,-6.803436540772971],[107.53926478519003,-6.803436540772971],[107.53926478519003,-6.803256877716144],[107.5390851221332,-6.803256877716144],[107.5390851221332,-6.803077214659318],[107.53890545907637,-6.803077214659318],[107.53890545907637,-6.802717888545679],[107.53872579601955,-6.802717888545679],[107.53872579601955,-6.802538225488853],[107.53854613296272,-6.802538225488853],[107.53854613296272,-6.802717888545679],[107.5383664699059,-6.802717888545679],[107.5383664699059,-6.802897551602506],[107.53818680684907,-6.802897551602506],[107.53818680684907,-6.803616203829797],[107.53800714379224,-6.803616203829797],[107.53800714379224,-6.803436540772971],[107.53782748073542,-6.803436540772971],[107.53782748073542,-6.803616203829797],[107.53764781767859,-6.803616203829797],[107.53764781767859,-6.80397552994345],[107.53746815462176,-6.80397552994345],[107.53746815462176,-6.804155193000263],[107.53728849156494,-6.804155193000263],[107.53728849156494,-6.804334856057089],[107.53710882850811,-6.804334856057089],[107.53710882850811,-6.804514519113916],[107.53728849156494,-6.804514519113916],[107.53728849156494,-6.804694182170742],[107.53710882850811,-6.804694182170742],[107.53710882850811,-6.8048738452275686],[107.53692916545128,-6.8048738452275686],[107.53692916545128,-6.8061314866253255],[107.53674950239451,-6.8061314866253255],[107.53674950239451,-6.806311149682152],[107.53656983933769,-6.806311149682152],[107.53656983933769,-6.807029801909444],[107.53674950239451,-6.807029801909444],[107.53674950239451,-6.80720946496627],[107.53656983933769,-6.80720946496627],[107.53656983933769,-6.807389128023097],[107.53674950239451,-6.807389128023097],[107.53674950239451,-6.807568791079923],[107.53656983933769,-6.807568791079923],[107.53656983933769,-6.80774845413675],[107.53639017628086,-6.80774845413675],[107.53639017628086,-6.807928117193576],[107.53603085016721,-6.807928117193576],[107.53603085016721,-6.808107780250388],[107.53585118711038,-6.808107780250388],[107.53585118711038,-6.808646769420868],[107.5353121979399,-6.808646769420868],[107.5353121979399,-6.808826432477694],[107.53513253488308,-6.808826432477694],[107.53513253488308,-6.809006095534507],[107.53477320876942,-6.809006095534507],[107.53477320876942,-6.809185758591333],[107.5345935457126,-6.809185758591333],[107.5345935457126,-6.809904410818639],[107.53477320876942,-6.809904410818639],[107.53477320876942,-6.810084073875451],[107.53495287182625,-6.810084073875451],[107.53495287182625,-6.810263736932278],[107.53513253488308,-6.810263736932278],[107.53513253488308,-6.810443399989104],[107.53477320876942,-6.810443399989104],[107.53477320876942,-6.810623063045931],[107.5345935457126,-6.810623063045931],[107.5345935457126,-6.8109823891595695],[107.53441388265577,-6.8109823891595695],[107.53441388265577,-6.811162052216396],[107.53423421959894,-6.811162052216396],[107.53423421959894,-6.8113417152732225],[107.53405455654212,-6.8113417152732225],[107.53405455654212,-6.811880704443702],[107.53387489348529,-6.811880704443702],[107.53387489348529,-6.812060367500514],[107.53369523042846,-6.812060367500514],[107.53369523042846,-6.812240030557341],[107.53387489348529,-6.812240030557341],[107.53387489348529,-6.812419693614167],[107.53369523042846,-6.812419693614167],[107.53369523042846,-6.812599356670994],[107.53387489348529,-6.812599356670994],[107.53387489348529,-6.81277901972782],[107.53405455654212,-6.81277901972782],[107.53405455654212,-6.812599356670994],[107.53423421959894,-6.812599356670994],[107.53423421959894,-6.812419693614167],[107.5345935457126,-6.812419693614167],[107.5345935457126,-6.812240030557341],[107.53513253488308,-6.812240030557341],[107.53513253488308,-6.812060367500514],[107.5353121979399,-6.812060367500514],[107.5353121979399,-6.811880704443702],[107.53549186099673,-6.811880704443702],[107.53549186099673,-6.8117010413868755],[107.53567152405356,-6.8117010413868755],[107.53567152405356,-6.8113417152732225],[107.53585118711038,-6.8113417152732225],[107.53585118711038,-6.811162052216396],[107.53639017628086,-6.811162052216396],[107.53639017628086,-6.8109823891595695],[107.53656983933769,-6.8109823891595695],[107.53656983933769,-6.810443399989104],[107.53674950239451,-6.810443399989104],[107.53674950239451,-6.810263736932278],[107.53692916545128,-6.810263736932278],[107.53692916545128,-6.809904410818639],[107.53728849156494,-6.809904410818639],[107.53728849156494,-6.810084073875451],[107.53746815462176,-6.810084073875451],[107.53746815462176,-6.810263736932278],[107.53800714379224,-6.810263736932278],[107.53800714379224,-6.810084073875451],[107.53818680684907,-6.810084073875451],[107.53818680684907,-6.809904410818639],[107.5383664699059,-6.809904410818639],[107.5383664699059,-6.809724747761813],[107.53818680684907,-6.809724747761813],[107.53818680684907,-6.809545084704986],[107.5383664699059,-6.809545084704986],[107.5383664699059,-6.809185758591333],[107.53872579601955,-6.809185758591333]],[[107.53782748073542,-6.808826432477694],[107.53782748073542,-6.808646769420868],[107.53764781767859,-6.808646769420868],[107.53764781767859,-6.808826432477694],[107.53782748073542,-6.808826432477694]],[[107.53656983933769,-6.80936542164816],[107.53656983933769,-6.809006095534507],[107.53621051322403,-6.809006095534507],[107.53621051322403,-6.80936542164816],[107.53656983933769,-6.80936542164816]],[[107.53585118711038,-6.809724747761813],[107.53585118711038,-6.809545084704986],[107.53567152405356,-6.809545084704986],[107.53567152405356,-6.809724747761813],[107.53585118711038,-6.809724747761813]],[[107.53746815462176,-6.809904410818639],[107.53746815462176,-6.809724747761813],[107.53728849156494,-6.809724747761813],[107.53728849156494,-6.809904410818639],[107.53746815462176,-6.809904410818639]],[[107.53549186099673,-6.810263736932278],[107.53549186099673,-6.810084073875451],[107.5353121979399,-6.810084073875451],[107.5353121979399,-6.810263736932278],[107.53549186099673,-6.810263736932278]],[[107.53782748073542,-6.806670475795805],[107.53764781767859,-6.806670475795805],[107.53764781767859,-6.8068501388526315],[107.53746815462176,-6.8068501388526315],[107.53746815462176,-6.807029801909444],[107.53728849156494,-6.807029801909444],[107.53728849156494,-6.80720946496627],[107.53710882850811,-6.80720946496627],[107.53710882850811,-6.807389128023097],[107.53692916545128,-6.807389128023097],[107.53692916545128,-6.807568791079923],[107.53674950239451,-6.807568791079923],[107.53674950239451,-6.80774845413675],[107.53692916545128,-6.80774845413675],[107.53692916545128,-6.808107780250388],[107.53674950239451,-6.808107780250388],[107.53674950239451,-6.808646769420868],[107.53710882850811,-6.808646769420868],[107.53710882850811,-6.807568791079923],[107.53728849156494,-6.807568791079923],[107.53728849156494,-6.807389128023097],[107.53764781767859,-6.807389128023097],[107.53764781767859,-6.80720946496627],[107.53782748073542,-6.80720946496627],[107.53782748073542,-6.807029801909444],[107.53800714379224,-6.807029801909444],[107.53800714379224,-6.8068501388526315],[107.53818680684907,-6.8068501388526315],[107.53818680684907,-6.8064908127389785],[107.53800714379224,-6.8064908127389785],[107.53800714379224,-6.806311149682152],[107.53782748073542,-6.806311149682152],[107.53782748073542,-6.806670475795805]],[[107.5383664699059,-6.805772160511687],[107.5383664699059,-6.805412834398034],[107.53818680684907,-6.805412834398034],[107.53818680684907,-6.80559249745486],[107.53800714379224,-6.80559249745486],[107.53800714379224,-6.805772160511687],[107.53782748073542,-6.805772160511687],[107.53782748073542,-6.805951823568513],[107.53818680684907,-6.805951823568513],[107.53818680684907,-6.805772160511687],[107.5383664699059,-6.805772160511687]],[[107.53872579601955,-6.8048738452275686],[107.5383664699059,-6.8048738452275686],[107.5383664699059,-6.805412834398034],[107.53854613296272,-6.805412834398034],[107.53854613296272,-6.805053508284381],[107.53872579601955,-6.805053508284381],[107.53872579601955,-6.8048738452275686]]]}"
+1600467+371764,18.23012175909829,182301.21759098288,242.14758168096128,"Sentinel-1 SAR, SRTM DEM, CHIRPS Rainfall",1.7109997011986005,1.7463901884052255,1304.4913043478261,2026-01-24,BPBD/BNPB/manual validation required,1.0,-6.7899430633862625,Pasirlangu - Cisarua - Bandung Barat,107.54489214734389,57.269643783569336,202.89002227783203,5.021665090289903,22.81903841184533,-14.450766368715332,-16.161766069913924,-8.265977469106232,-10.012367657511456,460,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[107.54770894885743,-6.789422822338931],[107.54788861191426,-6.789422822338931],[107.54788861191426,-6.7892431592821065],[107.54770894885743,-6.7892431592821065],[107.54770894885743,-6.789422822338931]]],[[[107.54411568772096,-6.79121945290717],[107.54411568772096,-6.791758442077642],[107.54429535077779,-6.791758442077642],[107.54429535077779,-6.791938105134466],[107.54447501383461,-6.791938105134466],[107.54447501383461,-6.792117768191289],[107.54465467689143,-6.792117768191289],[107.54465467689143,-6.792297431248113],[107.54483433994825,-6.792297431248113],[107.54483433994825,-6.792117768191289],[107.54501400300508,-6.792117768191289],[107.54501400300508,-6.791758442077642],[107.54537332911873,-6.791758442077642],[107.54537332911873,-6.791578779020818],[107.54555299217554,-6.791578779020818],[107.54555299217554,-6.791039789850346],[107.54537332911873,-6.791039789850346],[107.54537332911873,-6.790680463736698],[107.54555299217554,-6.790680463736698],[107.54555299217554,-6.790500800679874],[107.54537332911873,-6.790500800679874],[107.54537332911873,-6.7901414745662265],[107.54573265523237,-6.7901414745662265],[107.54573265523237,-6.79032113762305],[107.5459123182892,-6.79032113762305],[107.5459123182892,-6.7901414745662265],[107.54627164440285,-6.7901414745662265],[107.54627164440285,-6.790500800679874],[107.54609198134602,-6.790500800679874],[107.54609198134602,-6.791039789850346],[107.54627164440285,-6.791039789850346],[107.54627164440285,-6.79121945290717],[107.54609198134602,-6.79121945290717],[107.54609198134602,-6.791399115963994],[107.5459123182892,-6.791399115963994],[107.5459123182892,-6.791578779020818],[107.54573265523237,-6.791578779020818],[107.54573265523237,-6.791758442077642],[107.54555299217554,-6.791758442077642],[107.54555299217554,-6.791938105134466],[107.54573265523237,-6.791938105134466],[107.54573265523237,-6.792117768191289],[107.54609198134602,-6.792117768191289],[107.54609198134602,-6.791938105134466],[107.54645130745968,-6.791938105134466],[107.54645130745968,-6.791758442077642],[107.54663097051649,-6.791758442077642],[107.54663097051649,-6.791578779020818],[107.54645130745968,-6.791578779020818],[107.54645130745968,-6.791399115963994],[107.54663097051649,-6.791399115963994],[107.54663097051649,-6.79121945290717],[107.54681063357332,-6.79121945290717],[107.54681063357332,-6.790860126793522],[107.54699029663014,-6.790860126793522],[107.54699029663014,-6.790500800679874],[107.54716995968697,-6.790500800679874],[107.54716995968697,-6.79032113762305],[107.5473496227438,-6.79032113762305],[107.5473496227438,-6.789782148452579],[107.54752928580062,-6.789782148452579],[107.54752928580062,-6.7892431592821065],[107.54770894885743,-6.7892431592821065],[107.54770894885743,-6.788883833168459],[107.54752928580062,-6.788883833168459],[107.54752928580062,-6.788704170111635],[107.5473496227438,-6.788704170111635],[107.5473496227438,-6.788524507054811],[107.54716995968697,-6.788524507054811],[107.54716995968697,-6.788344843997987],[107.54699029663014,-6.788344843997987],[107.54699029663014,-6.788524507054811],[107.54681063357332,-6.788524507054811],[107.54681063357332,-6.789063496225283],[107.54663097051649,-6.789063496225283],[107.54663097051649,-6.7892431592821065],[107.54645130745968,-6.7892431592821065],[107.54645130745968,-6.789782148452579],[107.54627164440285,-6.789782148452579],[107.54627164440285,-6.789961811509403],[107.5459123182892,-6.789961811509403],[107.5459123182892,-6.789063496225283],[107.54627164440285,-6.789063496225283],[107.54627164440285,-6.788883833168459],[107.54645130745968,-6.788883833168459],[107.54645130745968,-6.788704170111635],[107.54663097051649,-6.788704170111635],[107.54663097051649,-6.788344843997987],[107.54681063357332,-6.788344843997987],[107.54681063357332,-6.78798551788434],[107.54663097051649,-6.78798551788434],[107.54663097051649,-6.787805854827516],[107.54645130745968,-6.787805854827516],[107.54645130745968,-6.787626191770692],[107.54627164440285,-6.787626191770692],[107.54627164440285,-6.787446528713868],[107.54609198134602,-6.787446528713868],[107.54609198134602,-6.787266865657044],[107.5459123182892,-6.787266865657044],[107.5459123182892,-6.78708720260022],[107.54555299217554,-6.78708720260022],[107.54555299217554,-6.787446528713868],[107.54537332911873,-6.787446528713868],[107.54537332911873,-6.787626191770692],[107.5451936660619,-6.787626191770692],[107.5451936660619,-6.78798551788434],[107.54537332911873,-6.78798551788434],[107.54537332911873,-6.788344843997987],[107.5451936660619,-6.788344843997987],[107.5451936660619,-6.788165180941164],[107.54501400300508,-6.788165180941164],[107.54501400300508,-6.788344843997987],[107.54483433994825,-6.788344843997987],[107.54483433994825,-6.788524507054811],[107.54465467689143,-6.788524507054811],[107.54465467689143,-6.788344843997987],[107.54375636160731,-6.788344843997987],[107.54375636160731,-6.788524507054811],[107.54357669855048,-6.788524507054811],[107.54357669855048,-6.789063496225283],[107.54321737243684,-6.789063496225283],[107.54321737243684,-6.7892431592821065],[107.54303770938002,-6.7892431592821065],[107.54303770938002,-6.789422822338931],[107.54285804632319,-6.789422822338931],[107.54285804632319,-6.789602485395755],[107.54267838326636,-6.789602485395755],[107.54267838326636,-6.789782148452579],[107.54285804632319,-6.789782148452579],[107.54285804632319,-6.789961811509403],[107.54267838326636,-6.789961811509403],[107.54267838326636,-6.790500800679874],[107.54231905715272,-6.790500800679874],[107.54231905715272,-6.790680463736698],[107.5421393940959,-6.790680463736698],[107.5421393940959,-6.790860126793522],[107.54231905715272,-6.790860126793522],[107.54231905715272,-6.791039789850346],[107.54178006798224,-6.791039789850346],[107.54178006798224,-6.79121945290717],[107.54160040492542,-6.79121945290717],[107.54160040492542,-6.791938105134466],[107.54178006798224,-6.791938105134466],[107.54178006798224,-6.792117768191289],[107.5421393940959,-6.792117768191289],[107.5421393940959,-6.791938105134466],[107.54231905715272,-6.791938105134466],[107.54231905715272,-6.791758442077642],[107.54285804632319,-6.791758442077642],[107.54285804632319,-6.791578779020818],[107.54303770938002,-6.791578779020818],[107.54303770938002,-6.791399115963994],[107.54321737243684,-6.791399115963994],[107.54321737243684,-6.79121945290717],[107.54375636160731,-6.79121945290717],[107.54375636160731,-6.791399115963994],[107.54393602466413,-6.791399115963994],[107.54393602466413,-6.79121945290717],[107.54411568772096,-6.79121945290717]],[[107.54411568772096,-6.79121945290717],[107.54429535077779,-6.79121945290717],[107.54429535077779,-6.791039789850346],[107.54447501383461,-6.791039789850346],[107.54447501383461,-6.790680463736698],[107.54465467689143,-6.790680463736698],[107.54465467689143,-6.790500800679874],[107.54429535077779,-6.790500800679874],[107.54429535077779,-6.790680463736698],[107.54393602466413,-6.790680463736698],[107.54393602466413,-6.791039789850346],[107.54411568772096,-6.791039789850346],[107.54411568772096,-6.79121945290717]],[[107.54465467689143,-6.789063496225283],[107.54483433994825,-6.789063496225283],[107.54483433994825,-6.788704170111635],[107.54465467689143,-6.788704170111635],[107.54465467689143,-6.789063496225283]]]]}"
+1600311+371901,14.702262790267353,147022.62790267353,255.45455136774686,"Sentinel-1 SAR, SRTM DEM, CHIRPS Rainfall",1.2749146138568352,1.0407892578167024,964.4932614555256,2026-01-24,BPBD/BNPB/manual validation required,1.0,-6.813688711593669,Pasirlangu - Cisarua - Bandung Barat,107.5183829539529,48.0341272354126,170.90988636016846,4.115665582935961,20.47235892853647,-14.698724855589305,-15.97363946944613,-8.411266392421858,-9.45205565023856,371,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[107.51806454448149,-6.813138345839686],[107.51806454448149,-6.812958682782862],[107.51788488142466,-6.812958682782862],[107.51788488142466,-6.8127790197260385],[107.51770521836785,-6.8127790197260385],[107.51770521836785,-6.812599356669215],[107.51788488142466,-6.812599356669215],[107.51788488142466,-6.812419693612391],[107.51806454448149,-6.812419693612391],[107.51806454448149,-6.811341715271447],[107.51824420753832,-6.811341715271447],[107.51824420753832,-6.811162052214623],[107.51842387059514,-6.811162052214623],[107.51842387059514,-6.810802726100976],[107.51824420753832,-6.810802726100976],[107.51824420753832,-6.810443399987328],[107.51806454448149,-6.810443399987328],[107.51806454448149,-6.810263736930504],[107.51770521836785,-6.810263736930504],[107.51770521836785,-6.810443399987328],[107.51752555531102,-6.810443399987328],[107.51752555531102,-6.811341715271447],[107.5173458922542,-6.811341715271447],[107.5173458922542,-6.811521378328271],[107.51716622919737,-6.811521378328271],[107.51716622919737,-6.811701041385095],[107.5173458922542,-6.811701041385095],[107.5173458922542,-6.812060367498743],[107.51716622919737,-6.812060367498743],[107.51716622919737,-6.812599356669215],[107.51698656614055,-6.812599356669215],[107.51698656614055,-6.813497671953334],[107.51680690308373,-6.813497671953334],[107.51680690308373,-6.814036661123806],[107.51698656614055,-6.814036661123806],[107.51698656614055,-6.81421632418063],[107.51716622919737,-6.81421632418063],[107.51716622919737,-6.814036661123806],[107.5173458922542,-6.814036661123806],[107.5173458922542,-6.813677335010158],[107.51752555531102,-6.813677335010158],[107.51752555531102,-6.813497671953334],[107.51770521836785,-6.813497671953334],[107.51770521836785,-6.81331800889651],[107.51788488142466,-6.81331800889651],[107.51788488142466,-6.813138345839686],[107.51806454448149,-6.813138345839686]]],[[[107.51914252282243,-6.814395987237454],[107.51932218587926,-6.814395987237454],[107.51932218587926,-6.81421632418063],[107.51950184893609,-6.81421632418063],[107.51950184893609,-6.814036661123806],[107.51968151199291,-6.814036661123806],[107.51968151199291,-6.813856998066981],[107.51986117504973,-6.813856998066981],[107.51986117504973,-6.813677335010158],[107.52004083810655,-6.813677335010158],[107.52004083810655,-6.81331800889651],[107.52022050116338,-6.81331800889651],[107.52022050116338,-6.813138345839686],[107.52057982727703,-6.813138345839686],[107.52057982727703,-6.812958682782862],[107.52075949033386,-6.812958682782862],[107.52075949033386,-6.8127790197260385],[107.5211188164475,-6.8127790197260385],[107.5211188164475,-6.812599356669215],[107.52147814256115,-6.812599356669215],[107.52147814256115,-6.812419693612391],[107.52165780561798,-6.812419693612391],[107.52165780561798,-6.812240030555567],[107.52147814256115,-6.812240030555567],[107.52147814256115,-6.812060367498743],[107.52129847950432,-6.812060367498743],[107.52129847950432,-6.8118807044419185],[107.5211188164475,-6.8118807044419185],[107.5211188164475,-6.812060367498743],[107.52093915339067,-6.812060367498743],[107.52093915339067,-6.8118807044419185],[107.52075949033386,-6.8118807044419185],[107.52075949033386,-6.811701041385095],[107.52022050116338,-6.811701041385095],[107.52022050116338,-6.8118807044419185],[107.52004083810655,-6.8118807044419185],[107.52004083810655,-6.812060367498743],[107.51986117504973,-6.812060367498743],[107.51986117504973,-6.8118807044419185],[107.51950184893609,-6.8118807044419185],[107.51950184893609,-6.812060367498743],[107.51932218587926,-6.812060367498743],[107.51932218587926,-6.812419693612391],[107.51896285976561,-6.812419693612391],[107.51896285976561,-6.812599356669215],[107.5187831967088,-6.812599356669215],[107.5187831967088,-6.812958682782862],[107.51824420753832,-6.812958682782862],[107.51824420753832,-6.813138345839686],[107.51806454448149,-6.813138345839686],[107.51806454448149,-6.813497671953334],[107.51788488142466,-6.813497671953334],[107.51788488142466,-6.813677335010158],[107.51770521836785,-6.813677335010158],[107.51770521836785,-6.814036661123806],[107.51752555531102,-6.814036661123806],[107.51752555531102,-6.81421632418063],[107.51770521836785,-6.81421632418063],[107.51770521836785,-6.814575650294278],[107.51788488142466,-6.814575650294278],[107.51788488142466,-6.814755313351101],[107.5173458922542,-6.814755313351101],[107.5173458922542,-6.814934976407925],[107.51716622919737,-6.814934976407925],[107.51716622919737,-6.815114639464749],[107.51698656614055,-6.815114639464749],[107.51698656614055,-6.815294302521573],[107.51680690308373,-6.815294302521573],[107.51680690308373,-6.815473965578397],[107.51644757697008,-6.815473965578397],[107.51644757697008,-6.8156536286352205],[107.51626791391325,-6.8156536286352205],[107.51626791391325,-6.816012954748869],[107.51608825085643,-6.816012954748869],[107.51608825085643,-6.816372280862517],[107.51626791391325,-6.816372280862517],[107.51626791391325,-6.8165519439193405],[107.51608825085643,-6.8165519439193405],[107.51608825085643,-6.816731606976164],[107.51626791391325,-6.816731606976164],[107.51626791391325,-6.816911270032988],[107.51680690308373,-6.816911270032988],[107.51680690308373,-6.816731606976164],[107.5173458922542,-6.816731606976164],[107.5173458922542,-6.8165519439193405],[107.51770521836785,-6.8165519439193405],[107.51770521836785,-6.816372280862517],[107.51788488142466,-6.816372280862517],[107.51788488142466,-6.816192617805693],[107.51806454448149,-6.816192617805693],[107.51806454448149,-6.8156536286352205],[107.51788488142466,-6.8156536286352205],[107.51788488142466,-6.815473965578397],[107.51824420753832,-6.815473965578397],[107.51824420753832,-6.8156536286352205],[107.51842387059514,-6.8156536286352205],[107.51842387059514,-6.815473965578397],[107.51860353365197,-6.815473965578397],[107.51860353365197,-6.815294302521573],[107.5187831967088,-6.815294302521573],[107.5187831967088,-6.815114639464749],[107.51896285976561,-6.815114639464749],[107.51896285976561,-6.814575650294278],[107.51914252282243,-6.814575650294278],[107.51914252282243,-6.814395987237454]],[[107.51698656614055,-6.815294302521573],[107.51698656614055,-6.815473965578397],[107.51716622919737,-6.815473965578397],[107.51716622919737,-6.815294302521573],[107.51698656614055,-6.815294302521573]],[[107.51914252282243,-6.814395987237454],[107.51914252282243,-6.81421632418063],[107.51896285976561,-6.81421632418063],[107.51896285976561,-6.814395987237454],[107.51914252282243,-6.814395987237454]],[[107.52022050116338,-6.812599356669215],[107.5204001642202,-6.812599356669215],[107.5204001642202,-6.812419693612391],[107.52022050116338,-6.812419693612391],[107.52022050116338,-6.812599356669215]],[[107.52022050116338,-6.812599356669215],[107.51986117504973,-6.812599356669215],[107.51986117504973,-6.8127790197260385],[107.52022050116338,-6.8127790197260385],[107.52022050116338,-6.812599356669215]]]]}"
